"","def_zip","n","zip_char"
"933","39451",1,"""39451"""
"934","39452",8,"""39452"""
"935","39465",6,"""39465"""
"936","39466",2,"""39466"""
"937","39474",1,"""39474"""
"938","39475",1,"""39475"""
"939","39476",1,"""39476"""
"940","39479",1,"""39479"""
"941","39501",4,"""39501"""
"942","39503",5,"""39503"""
"943","39507",3,"""39507"""
"944","39520",2,"""39520"""
"945","39543",2,"""39543"""
"946","39553",2,"""39553"""
"947","39562",4,"""39562"""
"948","39563",2,"""39563"""
"949","39565",1,"""39565"""
"950","39571",1,"""39571"""
"951","39573",3,"""39573"""
"952","39574",1,"""39574"""
"953","39576",1,"""39576"""
"954","39581",3,"""39581"""
"955","39601",7,"""39601"""
"956","39631",3,"""39631"""
"957","39632",1,"""39632"""
"958","39645",1,"""39645"""
"959","39648",6,"""39648"""
"960","39652",2,"""39652"""
"961","39666",3,"""39666"""
"962","39667",2,"""39667"""
"963","39698",1,"""39698"""
"964","39701",1,"""39701"""
"965","39702",1,"""39702"""
"966","39744",1,"""39744"""
"967","39759",1,"""39759"""
"968","39837",1,"""39837"""
"969","40014",1,"""40014"""
"970","40065",1,"""40065"""
"971","40202",1,"""40202"""
"972","40211",1,"""40211"""
"973","40214",1,"""40214"""
"974","40215",1,"""40215"""
"975","40229",1,"""40229"""
"976","40272",1,"""40272"""
"977","40324",2,"""40324"""
"978","40330",1,"""40330"""
"979","40361",1,"""40361"""
"980","40371",1,"""40371"""
"981","40505",1,"""40505"""
"982","40508",1,"""40508"""
"983","40509",1,"""40509"""
"984","40511",1,"""40511"""
"985","40741",1,"""40741"""
"986","40769",1,"""40769"""
"987","41015",1,"""41015"""
"988","41101",4,"""41101"""
"989","42220",1,"""42220"""
"990","42240",1,"""42240"""
"991","42636",2,"""42636"""
"992","42701",2,"""42701"""
"993","43026",1,"""43026"""
"994","43081",1,"""43081"""
"995","43110",1,"""43110"""
"996","43147",1,"""43147"""
"997","43211",1,"""43211"""
"998","43227",1,"""43227"""
"999","43229",1,"""43229"""
"1000","43231",1,"""43231"""
"1001","43232",1,"""43232"""
"1002","43240",1,"""43240"""
"1003","43326",1,"""43326"""
"1004","43420",1,"""43420"""
"1005","43460",1,"""43460"""
"1006","43604",1,"""43604"""
"1007","43609",1,"""43609"""
"1008","44024",1,"""44024"""
"1009","44047",1,"""44047"""
"1010","44052",1,"""44052"""
"1011","44070",1,"""44070"""
"1012","44079",1,"""44079"""
"1013","44089",1,"""44089"""
"1014","44102",1,"""44102"""
"1015","44103",5,"""44103"""
"1016","44105",2,"""44105"""
"1017","44107",1,"""44107"""
"1018","44108",1,"""44108"""
"1019","44111",1,"""44111"""
"1020","44118",1,"""44118"""
"1021","44129",1,"""44129"""
"1022","44132",1,"""44132"""
"1023","44144",1,"""44144"""
"1024","44213",1,"""44213"""
"1025","44272",1,"""44272"""
"1026","44310",3,"""44310"""
"1027","44354",1,"""44354"""
"1028","44443",1,"""44443"""
"1029","44485",2,"""44485"""
"1030","44498",1,"""44498"""
"1031","44504",1,"""44504"""
"1032","44532",1,"""44532"""
"1033","44545",1,"""44545"""
"1034","44646",1,"""44646"""
"1035","44830",2,"""44830"""
"1036","44833",1,"""44833"""
"1037","45211",1,"""45211"""
"1038","45219",2,"""45219"""
"1039","45239",1,"""45239"""
"1040","45240",1,"""45240"""
"1041","45334",2,"""45334"""
"1042","45417",2,"""45417"""
"1043","45424",1,"""45424"""
"1044","45459",1,"""45459"""
"1045","45505",2,"""45505"""
"1046","45601",1,"""45601"""
"1047","45680",1,"""45680"""
"1048","45867",1,"""45867"""
"1049","46012",1,"""46012"""
"1050","46032",1,"""46032"""
"1051","46038",1,"""46038"""
"1052","46059",1,"""46059"""
"1053","46074",1,"""46074"""
"1054","46105",2,"""46105"""
"1055","46122",1,"""46122"""
"1056","46123",1,"""46123"""
"1057","46143",2,"""46143"""
"1058","46201",1,"""46201"""
"1059","46203",1,"""46203"""
"1060","46214",1,"""46214"""
"1061","46218",1,"""46218"""
"1062","46224",1,"""46224"""
"1063","46225",1,"""46225"""
"1064","46254",4,"""46254"""
"1065","46256",1,"""46256"""
"1066","46342",1,"""46342"""
"1067","46360",1,"""46360"""
"1068","46368",1,"""46368"""
"1069","46407",3,"""46407"""
"1070","46410",1,"""46410"""
"1071","46514",1,"""46514"""
"1072","46563",1,"""46563"""
"1073","46619",1,"""46619"""
"1074","46802",1,"""46802"""
"1075","46806",2,"""46806"""
"1076","46807",1,"""46807"""
"1077","46901",1,"""46901"""
"1078","46953",1,"""46953"""
"1079","46982",1,"""46982"""
"1080","47129",1,"""47129"""
"1081","47303",1,"""47303"""
"1082","47390",1,"""47390"""
"1083","47404",1,"""47404"""
"1084","47421",1,"""47421"""
"1085","47546",1,"""47546"""
"1086","47630",1,"""47630"""
"1087","47804",1,"""47804"""
"1088","47905",1,"""47905"""
"1089","47909",1,"""47909"""
"1090","48004",1,"""48004"""
"1091","48033",1,"""48033"""
"1092","48034",1,"""48034"""
"1093","48043",1,"""48043"""
"1094","48060",1,"""48060"""
"1095","48085",2,"""48085"""
"1096","48103",2,"""48103"""
"1097","48105",1,"""48105"""
"1098","48116",1,"""48116"""
"1099","48144",1,"""48144"""
"1100","48146",1,"""48146"""
"1101","48154",2,"""48154"""
"1102","48166",2,"""48166"""
"1103","48174",1,"""48174"""
"1104","48197",1,"""48197"""
"1105","48204",2,"""48204"""
"1106","48205",4,"""48205"""
"1107","48215",1,"""48215"""
"1108","48219",2,"""48219"""
"1109","48221",1,"""48221"""
"1110","48227",3,"""48227"""
"1111","48228",1,"""48228"""
"1112","48235",1,"""48235"""
"1113","48237",2,"""48237"""
"1114","48302",2,"""48302"""
"1115","48306",1,"""48306"""
"1116","48317",1,"""48317"""
"1117","48335",1,"""48335"""
"1118","48340",1,"""48340"""
"1119","48506",1,"""48506"""
"1120","48532",1,"""48532"""
"1121","48601",1,"""48601"""
"1122","48602",1,"""48602"""
"1123","48642",2,"""48642"""
"1124","48867",1,"""48867"""
"1125","48906",3,"""48906"""
"1126","48912",1,"""48912"""
"1127","49009",2,"""49009"""
"1128","49022",1,"""49022"""
"1129","49024",1,"""49024"""
"1130","49348",1,"""49348"""
"1131","49401",1,"""49401"""
"1132","49423",1,"""49423"""
"1133","49442",2,"""49442"""
"1134","49507",2,"""49507"""
"1135","49841",1,"""49841"""
"1136","49938",2,"""49938"""
"1137","50003",1,"""50003"""
"1138","50023",1,"""50023"""
"1139","50208",1,"""50208"""
"1140","50213",2,"""50213"""
"1141","50313",1,"""50313"""
"1142","50315",1,"""50315"""
"1143","50316",1,"""50316"""
"1144","50478",1,"""50478"""
"1145","50588",1,"""50588"""
"1146","50701",1,"""50701"""
"1147","51103",1,"""51103"""
"1148","51455",1,"""51455"""
"1149","51503",1,"""51503"""
"1150","52403",1,"""52403"""
"1151","52601",2,"""52601"""
"1152","52655",1,"""52655"""
"1153","52722",1,"""52722"""
"1154","53051",1,"""53051"""
"1155","53080",1,"""53080"""
"1156","53143",1,"""53143"""
"1157","53189",1,"""53189"""
"1158","53205",2,"""53205"""
"1159","53206",3,"""53206"""
"1160","53212",1,"""53212"""
"1161","53216",1,"""53216"""
"1162","53218",4,"""53218"""
"1163","53219",1,"""53219"""
"1164","53222",1,"""53222"""
"1165","53224",1,"""53224"""
"1166","53404",1,"""53404"""
"1167","53593",1,"""53593"""
"1168","53711",1,"""53711"""
"1169","53714",1,"""53714"""
"1170","54001",1,"""54001"""
"1171","54301",1,"""54301"""
"1172","54303",1,"""54303"""
"1173","54765",1,"""54765"""
"1174","54804",4,"""54804"""
"1175","54902",1,"""54902"""
"1176","54966",1,"""54966"""
"1177","55022",1,"""55022"""
"1178","55033",1,"""55033"""
"1179","55103",1,"""55103"""
"1180","55106",4,"""55106"""
"1181","55116",1,"""55116"""
"1182","55122",1,"""55122"""
"1183","55306",1,"""55306"""
"1184","55337",1,"""55337"""
"1185","55362",1,"""55362"""
"1186","55401",1,"""55401"""
"1187","55408",1,"""55408"""
"1188","55411",1,"""55411"""
"1189","55423",1,"""55423"""
"1190","55426",1,"""55426"""
"1191","55428",1,"""55428"""
"1192","55429",2,"""55429"""
"1193","55433",2,"""55433"""
"1194","55504",2,"""55504"""
"1195","55555",2,"""55555"""
"1196","55721",3,"""55721"""
"1197","55802",1,"""55802"""
"1198","55923",2,"""55923"""
"1199","56031",1,"""56031"""
"1200","56119",1,"""56119"""
"1201","57069",1,"""57069"""
"1202","57077",1,"""57077"""
"1203","57104",1,"""57104"""
"1204","57105",1,"""57105"""
"1205","57201",1,"""57201"""
"1206","57783",1,"""57783"""
"1207","58060",1,"""58060"""
"1208","58223",1,"""58223"""
"1209","58501",1,"""58501"""
"1210","59101",1,"""59101"""
"1211","59218",1,"""59218"""
"1212","59501",1,"""59501"""
"1213","59718",1,"""59718"""
"1214","60004",2,"""60004"""
"1215","60005",1,"""60005"""
"1216","60050",1,"""60050"""
"1217","60060",1,"""60060"""
"1218","60061",1,"""60061"""
"1219","60062",1,"""60062"""
"1220","60073",1,"""60073"""
"1221","60074",1,"""60074"""
"1222","60085",1,"""60085"""
"1223","60087",1,"""60087"""
"1224","60099",1,"""60099"""
"1225","60108",2,"""60108"""
"1226","60120",2,"""60120"""
"1227","60169",1,"""60169"""
"1228","60176",1,"""60176"""
"1229","60181",1,"""60181"""
"1230","60192",2,"""60192"""
"1231","60202",1,"""60202"""
"1232","60409",1,"""60409"""
"1233","60411",3,"""60411"""
"1234","60412",1,"""60412"""
"1235","60417",1,"""60417"""
"1236","60419",5,"""60419"""
"1237","60426",5,"""60426"""
"1238","60428",1,"""60428"""
"1239","60429",1,"""60429"""
"1240","60430",1,"""60430"""
"1241","60431",1,"""60431"""
"1242","60432",1,"""60432"""
"1243","60435",3,"""60435"""
"1244","60440",1,"""60440"""
"1245","60446",1,"""60446"""
"1246","60449",2,"""60449"""
"1247","60459",1,"""60459"""
"1248","60466",1,"""60466"""
"1249","60473",1,"""60473"""
"1250","60475",1,"""60475"""
"1251","60478",6,"""60478"""
"1252","60481",2,"""60481"""
"1253","60504",1,"""60504"""
"1254","60505",1,"""60505"""
"1255","60543",1,"""60543"""
"1256","60611",1,"""60611"""
"1257","60612",1,"""60612"""
"1258","60615",1,"""60615"""
"1259","60616",1,"""60616"""
"1260","60617",6,"""60617"""
"1261","60619",5,"""60619"""
"1262","60620",6,"""60620"""
"1263","60621",8,"""60621"""
"1264","60622",3,"""60622"""
"1265","60623",4,"""60623"""
"1266","60624",2,"""60624"""
"1267","60625",1,"""60625"""
"1268","60628",12,"""60628"""
"1269","60629",3,"""60629"""
"1270","60631",1,"""60631"""
"1271","60633",1,"""60633"""
"1272","60634",3,"""60634"""
"1273","60636",7,"""60636"""
"1274","60639",2,"""60639"""
"1275","60643",1,"""60643"""
"1276","60647",3,"""60647"""
"1277","60649",5,"""60649"""
"1278","60651",2,"""60651"""
"1279","60652",1,"""60652"""
"1280","60657",1,"""60657"""
"1281","60721",1,"""60721"""
"1282","60804",1,"""60804"""
"1283","60827",4,"""60827"""
"1284","60901",1,"""60901"""
"1285","61068",1,"""61068"""
"1286","61081",1,"""61081"""
"1287","61084",3,"""61084"""
"1288","61201",1,"""61201"""
"1289","61265",1,"""61265"""
"1290","61319",2,"""61319"""
"1291","61554",1,"""61554"""
"1292","61604",1,"""61604"""
"1293","61605",1,"""61605"""
"1294","61606",2,"""61606"""
"1295","61614",1,"""61614"""
"1296","61738",1,"""61738"""
"1297","61801",1,"""61801"""
"1298","61820",1,"""61820"""
"1299","61821",1,"""61821"""
"1300","62025",1,"""62025"""
"1301","62204",2,"""62204"""
"1302","62223",1,"""62223"""
"1303","62226",1,"""62226"""
"1304","62234",1,"""62234"""
"1305","62526",1,"""62526"""
"1306","62901",1,"""62901"""
"1307","62946",1,"""62946"""
"1308","63031",4,"""63031"""
"1309","63034",2,"""63034"""
"1310","63042",4,"""63042"""
"1311","63044",1,"""63044"""
"1312","63105",1,"""63105"""
"1313","63107",1,"""63107"""
"1314","63110",2,"""63110"""
"1315","63114",3,"""63114"""
"1316","63116",1,"""63116"""
"1317","63118",2,"""63118"""
"1318","63120",2,"""63120"""
"1319","63125",1,"""63125"""
"1320","63129",1,"""63129"""
"1321","63136",1,"""63136"""
"1322","63137",1,"""63137"""
"1323","63146",1,"""63146"""
"1324","63147",3,"""63147"""
"1325","63301",1,"""63301"""
"1326","63361",1,"""63361"""
"1327","63367",1,"""63367"""
"1328","63376",1,"""63376"""
"1329","63390",1,"""63390"""
"1330","63628",1,"""63628"""
"1331","64014",1,"""64014"""
"1332","64061",1,"""64061"""
"1333","64063",1,"""64063"""
"1334","64081",2,"""64081"""
"1335","64093",1,"""64093"""
"1336","64106",1,"""64106"""
"1337","64109",2,"""64109"""
"1338","64110",1,"""64110"""
"1339","64116",1,"""64116"""
"1340","64127",1,"""64127"""
"1341","64129",1,"""64129"""
"1342","64130",1,"""64130"""
"1343","64132",2,"""64132"""
"1344","64133",1,"""64133"""
"1345","64134",1,"""64134"""
"1346","64137",1,"""64137"""
"1347","64349",1,"""64349"""
"1348","64451",1,"""64451"""
"1349","64503",2,"""64503"""
"1350","64506",5,"""64506"""
"1351","64507",2,"""64507"""
"1352","64565",1,"""64565"""
"1353","64658",1,"""64658"""
"1354","64734",1,"""64734"""
"1355","64744",1,"""64744"""
"1356","64834",4,"""64834"""
"1357","65078",1,"""65078"""
"1358","65223",1,"""65223"""
"1359","65301",1,"""65301"""
"1360","65321",1,"""65321"""
"1361","65462",1,"""65462"""
"1362","65536",1,"""65536"""
"1363","65556",2,"""65556"""
"1364","65583",1,"""65583"""
"1365","65613",1,"""65613"""
"1366","65661",1,"""65661"""
"1367","65672",1,"""65672"""
"1368","65788",1,"""65788"""
"1369","65803",1,"""65803"""
"1370","65804",5,"""65804"""
"1371","65807",1,"""65807"""
"1372","66046",3,"""66046"""
"1373","66053",1,"""66053"""
"1374","66065",1,"""66065"""
"1375","66102",1,"""66102"""
"1376","66103",2,"""66103"""
"1377","66104",1,"""66104"""
"1378","66106",1,"""66106"""
"1379","66109",1,"""66109"""
"1380","66133",1,"""66133"""
"1381","66151",1,"""66151"""
"1382","66204",1,"""66204"""
"1383","66210",1,"""66210"""
"1384","66212",2,"""66212"""
"1385","66213",1,"""66213"""
"1386","66215",1,"""66215"""
"1387","66221",3,"""66221"""
"1388","66547",1,"""66547"""
"1389","66605",2,"""66605"""
"1390","66612",1,"""66612"""
"1391","66739",1,"""66739"""
"1392","67203",1,"""67203"""
"1393","67204",1,"""67204"""
"1394","67207",1,"""67207"""
"1395","67208",1,"""67208"""
"1396","67210",1,"""67210"""
"1397","67212",1,"""67212"""
"1398","67213",1,"""67213"""
"1399","67215",1,"""67215"""
"1400","67216",1,"""67216"""
"1401","67217",3,"""67217"""
"1402","67220",1,"""67220"""
"1403","67230",1,"""67230"""
"1404","67337",2,"""67337"""
"1405","67561",2,"""67561"""
"1406","67570",1,"""67570"""
"1407","67631",2,"""67631"""
"1408","67871",1,"""67871"""
"1409","68010",1,"""68010"""
"1410","68104",2,"""68104"""
"1411","68105",3,"""68105"""
"1412","68111",2,"""68111"""
"1413","68117",1,"""68117"""
"1414","68134",1,"""68134"""
"1415","68144",1,"""68144"""
"1416","68147",1,"""68147"""
"1417","68601",1,"""68601"""
"1418","68626",1,"""68626"""
"1419","68801",2,"""68801"""
"1420","68803",1,"""68803"""
"1421","70000",43,"""70000"""
"1422","70001",9,"""70001"""
"1423","70002",3,"""70002"""
"1424","70003",14,"""70003"""
"1425","70005",1,"""70005"""
"1426","70006",3,"""70006"""
"1427","70009",1,"""70009"""
"1428","70016",2,"""70016"""
"1429","70030",2,"""70030"""
"1430","70033",1,"""70033"""
"1431","70036",3,"""70036"""
"1432","70043",4,"""70043"""
"1433","70044",1,"""70044"""
"1434","70049",3,"""70049"""
"1435","70051",1,"""70051"""
"1436","70053",3,"""70053"""
"1437","70056",12,"""70056"""
"1438","70058",12,"""70058"""
"1439","70062",5,"""70062"""
"1440","70063",1,"""70063"""
"1441","70065",9,"""70065"""
"1442","70068",9,"""70068"""
"1443","70070",1,"""70070"""
"1444","70071",5,"""70071"""
"1445","70072",10,"""70072"""
"1446","70073",2,"""70073"""
"1447","70081",1,"""70081"""
"1448","70086",2,"""70086"""
"1449","70087",2,"""70087"""
"1450","70088",4,"""70088"""
"1451","70089",1,"""70089"""
"1452","70090",3,"""70090"""
"1453","70092",2,"""70092"""
"1454","70093",1,"""70093"""
"1455","70094",13,"""70094"""
"1456","70112",8,"""70112"""
"1457","70113",4,"""70113"""
"1458","70114",8,"""70114"""
"1459","70115",7,"""70115"""
"1460","70116",7,"""70116"""
"1461","70117",9,"""70117"""
"1462","70118",8,"""70118"""
"1463","70119",17,"""70119"""
"1464","70121",3,"""70121"""
"1465","70122",17,"""70122"""
"1466","70123",1,"""70123"""
"1467","70124",3,"""70124"""
"1468","70125",8,"""70125"""
"1469","70126",25,"""70126"""
"1470","70127",19,"""70127"""
"1471","70128",8,"""70128"""
"1472","70129",7,"""70129"""
"1473","70130",3,"""70130"""
"1474","70131",13,"""70131"""
"1475","70172",1,"""70172"""
"1476","70201",1,"""70201"""
"1477","70301",3,"""70301"""
"1478","70303",1,"""70303"""
"1479","70316",2,"""70316"""
"1480","70339",1,"""70339"""
"1481","70345",2,"""70345"""
"1482","70346",3,"""70346"""
"1483","70347",1,"""70347"""
"1484","70354",1,"""70354"""
"1485","70356",1,"""70356"""
"1486","70359",2,"""70359"""
"1487","70360",4,"""70360"""
"1488","70363",5,"""70363"""
"1489","70364",3,"""70364"""
"1490","70380",7,"""70380"""
"1491","70390",2,"""70390"""
"1492","70392",3,"""70392"""
"1493","70394",1,"""70394"""
"1494","70401",3,"""70401"""
"1495","70403",4,"""70403"""
"1496","70422",4,"""70422"""
"1497","70427",4,"""70427"""
"1498","70431",1,"""70431"""
"1499","70432",1,"""70432"""
"1500","70436",1,"""70436"""
"1501","70437",2,"""70437"""
"1502","70438",1,"""70438"""
"1503","70441",1,"""70441"""
"1504","70442",1,"""70442"""
"1505","70443",2,"""70443"""
"1506","70444",5,"""70444"""
"1507","70445",5,"""70445"""
"1508","70447",1,"""70447"""
"1509","70448",4,"""70448"""
"1510","70449",2,"""70449"""
"1511","70454",1,"""70454"""
"1512","70456",1,"""70456"""
"1513","70458",5,"""70458"""
"1514","70459",4,"""70459"""
"1515","70460",3,"""70460"""
"1516","70461",8,"""70461"""
"1517","70465",1,"""70465"""
"1518","70466",2,"""70466"""
"1519","70471",1,"""70471"""
"1520","70501",19,"""70501"""
"1521","70502",1,"""70502"""
"1522","70503",4,"""70503"""
"1523","70506",6,"""70506"""
"1524","70507",8,"""70507"""
"1525","70508",3,"""70508"""
"1526","70510",6,"""70510"""
"1527","70512",4,"""70512"""
"1528","70514",3,"""70514"""
"1529","70517",15,"""70517"""
"1530","70518",3,"""70518"""
"1531","70519",1,"""70519"""
"1532","70520",3,"""70520"""
"1533","70525",5,"""70525"""
"1534","70526",5,"""70526"""
"1535","70528",1,"""70528"""
"1536","70529",1,"""70529"""
"1537","70534",1,"""70534"""
"1538","70535",9,"""70535"""
"1539","70538",5,"""70538"""
"1540","70542",1,"""70542"""
"1541","70543",3,"""70543"""
"1542","70544",7,"""70544"""
"1543","70546",4,"""70546"""
"1544","70548",5,"""70548"""
"1545","70549",1,"""70549"""
"1546","70554",1,"""70554"""
"1547","70558",1,"""70558"""
"1548","70560",18,"""70560"""
"1549","70562",3,"""70562"""
"1550","70563",3,"""70563"""
"1551","70568",1,"""70568"""
"1552","70570",21,"""70570"""
"1553","70576",1,"""70576"""
"1554","70577",1,"""70577"""
"1555","70578",6,"""70578"""
"1556","70580",1,"""70580"""
"1557","70581",2,"""70581"""
"1558","70582",5,"""70582"""
"1559","70583",4,"""70583"""
"1560","70586",5,"""70586"""
"1561","70589",1,"""70589"""
"1562","70591",1,"""70591"""
"1563","70601",62,"""70601"""
"1564","70603",1,"""70603"""
"1565","70605",16,"""70605"""
"1566","70607",21,"""70607"""
"1567","70611",8,"""70611"""
"1568","70615",17,"""70615"""
"1569","70632",1,"""70632"""
"1570","70633",7,"""70633"""
"1571","70634",8,"""70634"""
"1572","70637",1,"""70637"""
"1573","70645",1,"""70645"""
"1574","70647",4,"""70647"""
"1575","70652",1,"""70652"""
"1576","70653",2,"""70653"""
"1577","70657",2,"""70657"""
"1578","70660",4,"""70660"""
"1579","70661",1,"""70661"""
"1580","70663",9,"""70663"""
"1581","70665",6,"""70665"""
"1582","70668",5,"""70668"""
"1583","70669",5,"""70669"""
"1584","70701",2,"""70701"""
"1585","70702",1,"""70702"""
"1586","70706",1,"""70706"""
"1587","70708",1,"""70708"""
"1588","70710",6,"""70710"""
"1589","70714",8,"""70714"""
"1590","70715",1,"""70715"""
"1591","70722",1,"""70722"""
"1592","70723",1,"""70723"""
"1593","70726",7,"""70726"""
"1594","70727",1,"""70727"""
"1595","70733",1,"""70733"""
"1596","70734",3,"""70734"""
"1597","70737",5,"""70737"""
"1598","70739",3,"""70739"""
"1599","70744",2,"""70744"""
"1600","70748",1,"""70748"""
"1601","70750",2,"""70750"""
"1602","70754",1,"""70754"""
"1603","70755",2,"""70755"""
"1604","70757",1,"""70757"""
"1605","70758",1,"""70758"""
"1606","70760",9,"""70760"""
"1607","70763",1,"""70763"""
"1608","70764",5,"""70764"""
"1609","70766",1,"""70766"""
"1610","70767",4,"""70767"""
"1611","70769",2,"""70769"""
"1612","70770",3,"""70770"""
"1613","70774",2,"""70774"""
"1614","70775",1,"""70775"""
"1615","70779",1,"""70779"""
"1616","70785",3,"""70785"""
"1617","70788",1,"""70788"""
"1618","70791",6,"""70791"""
"1619","70801",1,"""70801"""
"1620","70802",18,"""70802"""
"1621","70805",6,"""70805"""
"1622","70806",5,"""70806"""
"1623","70807",6,"""70807"""
"1624","70808",4,"""70808"""
"1625","70809",4,"""70809"""
"1626","70810",12,"""70810"""
"1627","70811",7,"""70811"""
"1628","70812",8,"""70812"""
"1629","70813",2,"""70813"""
"1630","70814",9,"""70814"""
"1631","70815",11,"""70815"""
"1632","70816",11,"""70816"""
"1633","70817",2,"""70817"""
"1634","70818",2,"""70818"""
"1635","70819",2,"""70819"""
"1636","70820",3,"""70820"""
"1637","71019",1,"""71019"""
"1638","71033",1,"""71033"""
"1639","71037",2,"""71037"""
"1640","71038",1,"""71038"""
"1641","71040",1,"""71040"""
"1642","71045",2,"""71045"""
"1643","71051",1,"""71051"""
"1644","71052",1,"""71052"""
"1645","71055",4,"""71055"""
"1646","71064",4,"""71064"""
"1647","71067",3,"""71067"""
"1648","71068",1,"""71068"""
"1649","71083",1,"""71083"""
"1650","71101",3,"""71101"""
"1651","71104",2,"""71104"""
"1652","71105",2,"""71105"""
"1653","71106",9,"""71106"""
"1654","71107",5,"""71107"""
"1655","71108",4,"""71108"""
"1656","71109",4,"""71109"""
"1657","71111",6,"""71111"""
"1658","71112",2,"""71112"""
"1659","71115",4,"""71115"""
"1660","71118",2,"""71118"""
"1661","71119",2,"""71119"""
"1662","71129",6,"""71129"""
"1663","71201",2,"""71201"""
"1664","71202",7,"""71202"""
"1665","71203",5,"""71203"""
"1666","71211",1,"""71211"""
"1667","71220",3,"""71220"""
"1668","71222",1,"""71222"""
"1669","71225",2,"""71225"""
"1670","71238",1,"""71238"""
"1671","71241",1,"""71241"""
"1672","71245",2,"""71245"""
"1673","71247",1,"""71247"""
"1674","71251",2,"""71251"""
"1675","71259",1,"""71259"""
"1676","71269",3,"""71269"""
"1677","71270",1,"""71270"""
"1678","71291",4,"""71291"""
"1679","71301",11,"""71301"""
"1680","71302",11,"""71302"""
"1681","71303",2,"""71303"""
"1682","71320",1,"""71320"""
"1683","71322",1,"""71322"""
"1684","71325",2,"""71325"""
"1685","71334",3,"""71334"""
"1686","71343",1,"""71343"""
"1687","71346",1,"""71346"""
"1688","71350",1,"""71350"""
"1689","71351",3,"""71351"""
"1690","71353",1,"""71353"""
"1691","71354",1,"""71354"""
"1692","71358",1,"""71358"""
"1693","71360",4,"""71360"""
"1694","71367",2,"""71367"""
"1695","71405",1,"""71405"""
"1696","71406",1,"""71406"""
"1697","71409",2,"""71409"""
"1698","71411",1,"""71411"""
"1699","71423",1,"""71423"""
"1700","71429",1,"""71429"""
"1701","71433",1,"""71433"""
"1702","71435",2,"""71435"""
"1703","71439",1,"""71439"""
"1704","71446",3,"""71446"""
"1705","71449",4,"""71449"""
"1706","71454",1,"""71454"""
"1707","71457",14,"""71457"""
"1708","71459",1,"""71459"""
"1709","71461",1,"""71461"""
"1710","71463",2,"""71463"""
"1711","71467",2,"""71467"""
"1712","71469",1,"""71469"""
"1713","71483",1,"""71483"""
"1714","71486",2,"""71486"""
"1715","71603",2,"""71603"""
"1716","71606",1,"""71606"""
"1717","71639",1,"""71639"""
"1718","71655",2,"""71655"""
"1719","71675",1,"""71675"""
"1720","71730",3,"""71730"""
"1721","71742",2,"""71742"""
"1722","71753",1,"""71753"""
"1723","71764",3,"""71764"""
"1724","71770",1,"""71770"""
"1725","71801",1,"""71801"""
"1726","71826",1,"""71826"""
"1727","71854",5,"""71854"""
"1728","71861",1,"""71861"""
"1729","71865",1,"""71865"""
"1730","71901",1,"""71901"""
"1731","71909",1,"""71909"""
"1732","71913",3,"""71913"""
"1733","71923",1,"""71923"""
"1734","71943",1,"""71943"""
"1735","71957",2,"""71957"""
"1736","71961",1,"""71961"""
"1737","72007",2,"""72007"""
"1738","72012",2,"""72012"""
"1739","72016",1,"""72016"""
"1740","72023",2,"""72023"""
"1741","72060",1,"""72060"""
"1742","72065",2,"""72065"""
"1743","72071",1,"""72071"""
"1744","72074",2,"""72074"""
"1745","72076",3,"""72076"""
"1746","72081",1,"""72081"""
"1747","72103",2,"""72103"""
"1748","72113",1,"""72113"""
"1749","72114",2,"""72114"""
"1750","72116",1,"""72116"""
"1751","72117",1,"""72117"""
"1752","72131",1,"""72131"""
"1753","72143",1,"""72143"""
"1754","72150",3,"""72150"""
"1755","72204",1,"""72204"""
"1756","72205",2,"""72205"""
"1757","72206",3,"""72206"""
"1758","72209",9,"""72209"""
"1759","72211",3,"""72211"""
"1760","72220",3,"""72220"""
"1761","72223",1,"""72223"""
"1762","72301",5,"""72301"""
"1763","72315",1,"""72315"""
"1764","72342",4,"""72342"""
"1765","72362",1,"""72362"""
"1766","72364",1,"""72364"""
"1767","72368",1,"""72368"""
"1768","72404",1,"""72404"""
"1769","72471",1,"""72471"""
"1770","72501",1,"""72501"""
"1771","72504",1,"""72504"""
"1772","72531",1,"""72531"""
"1773","72543",2,"""72543"""
"1774","72581",1,"""72581"""
"1775","72701",1,"""72701"""
"1776","72703",1,"""72703"""
"1777","72704",1,"""72704"""
"1778","72712",1,"""72712"""
"1779","72730",3,"""72730"""
"1780","72762",2,"""72762"""
"1781","72764",3,"""72764"""
"1782","72903",1,"""72903"""
"1783","72904",2,"""72904"""
"1784","72908",1,"""72908"""
"1785","72933",1,"""72933"""
"1786","72956",1,"""72956"""
"1787","73012",1,"""73012"""
"1788","73013",7,"""73013"""
"1789","73034",1,"""73034"""
"1790","73036",1,"""73036"""
"1791","73064",1,"""73064"""
"1792","73065",1,"""73065"""
"1793","73084",1,"""73084"""
"1794","73088",1,"""73088"""
"1795","73089",1,"""73089"""
"1796","73096",2,"""73096"""
"1797","73099",1,"""73099"""
"1798","73103",1,"""73103"""
"1799","73107",1,"""73107"""
"1800","73109",3,"""73109"""
"1801","73110",5,"""73110"""
"1802","73111",2,"""73111"""
"1803","73112",1,"""73112"""
"1804","73115",2,"""73115"""
"1805","73117",1,"""73117"""
"1806","73129",1,"""73129"""
"1807","73130",1,"""73130"""
"1808","73132",2,"""73132"""
"1809","73159",1,"""73159"""
"1810","73160",4,"""73160"""
